timestamp_utc,actuator_name,power_W,Tmotor_degC,Tambient_degC,Tbatt_min_degC,Tbatt_max_degC
2026-06-16 16:43:24,left_elbow,0.1372,41.91,null,null,null
2026-06-16 16:43:24,left_shoulder_j1,0.1235,47.76,null,null,null
2026-06-16 16:43:24,left_shoulder_j2,2.3612,44.46,null,null,null
2026-06-16 16:43:24,left_upper_arm_twist,0.2936,39.74,null,null,null
2026-06-16 16:43:24,left_wrist_pitch,0.0518,54.46,null,null,null
2026-06-16 16:43:24,left_wrist_roll,0.0263,47.34,null,null,null
2026-06-16 16:43:24,left_wrist_yaw,0.0703,57.62,null,null,null
2026-06-16 16:43:28,left_elbow,0.1236,41.92,null,null,null
2026-06-16 16:43:28,left_shoulder_j1,0.3197,47.77,null,null,null
2026-06-16 16:43:28,left_shoulder_j2,3.6888,44.49,null,null,null
2026-06-16 16:43:28,left_upper_arm_twist,0.4433,39.75,null,null,null
2026-06-16 16:43:28,left_wrist_pitch,0.0858,54.47,null,null,null
2026-06-16 16:43:28,left_wrist_roll,0.021,47.35,null,null,null
2026-06-16 16:43:28,left_wrist_yaw,0.044,57.64,null,null,null
2026-06-16 16:43:32,left_elbow,3.7596,41.93,null,null,null
2026-06-16 16:43:32,left_shoulder_j1,2.3966,47.75,null,null,null
2026-06-16 16:43:32,left_shoulder_j2,31.4659,44.54,null,null,null
2026-06-16 16:43:32,left_upper_arm_twist,1.4634,39.76,null,null,null
2026-06-16 16:43:32,left_wrist_pitch,4.2273,54.49,null,null,null
2026-06-16 16:43:32,left_wrist_roll,0.0796,47.36,null,null,null
2026-06-16 16:43:32,left_wrist_yaw,0.0536,57.65,null,null,null
2026-06-16 16:43:36,left_elbow,16.3636,42.04,null,null,null
2026-06-16 16:43:36,left_shoulder_j1,46.2933,47.85,null,null,null
2026-06-16 16:43:36,left_shoulder_j2,49.9537,44.9,null,null,null
2026-06-16 16:43:36,left_upper_arm_twist,25.0755,39.92,null,null,null
2026-06-16 16:43:36,left_wrist_pitch,25.1086,55.57,null,null,null
2026-06-16 16:43:36,left_wrist_roll,2.6116,47.46,null,null,null
2026-06-16 16:43:36,left_wrist_yaw,1.6835,57.71,null,null,null
2026-06-16 16:43:40,left_elbow,31.1986,42.15,null,null,null
2026-06-16 16:43:40,left_shoulder_j1,0.0681,47.94,null,null,null
2026-06-16 16:43:40,left_shoulder_j2,113.1037,45.3,null,null,null
2026-06-16 16:43:40,left_upper_arm_twist,2.5892,40.1,null,null,null
2026-06-16 16:43:40,left_wrist_pitch,10.4951,56.51,null,null,null
2026-06-16 16:43:40,left_wrist_roll,0.0665,47.56,null,null,null
2026-06-16 16:43:40,left_wrist_yaw,0.4547,57.77,null,null,null
2026-06-16 16:43:44,left_elbow,427.5525,43.79,null,null,null
2026-06-16 16:43:44,left_shoulder_j1,1.2584,47.94,null,null,null
2026-06-16 16:43:44,left_shoulder_j2,457.712,48.74,null,null,null
2026-06-16 16:43:44,left_upper_arm_twist,174.9376,40.84,null,null,null
2026-06-16 16:43:44,left_wrist_pitch,41.5094,57.45,null,null,null
2026-06-16 16:43:44,left_wrist_roll,1.5433,47.59,null,null,null
2026-06-16 16:43:44,left_wrist_yaw,2.2386,57.84,null,null,null
2026-06-16 16:43:48,left_elbow,325.7931,47.31,null,null,null
2026-06-16 16:43:48,left_shoulder_j1,0.317,47.98,null,null,null
2026-06-16 16:43:48,left_shoulder_j2,457.5354,56.36,null,null,null
2026-06-16 16:43:48,left_upper_arm_twist,118.1999,42.75,null,null,null
2026-06-16 16:43:48,left_wrist_pitch,45.9008,60.34,null,null,null
2026-06-16 16:43:48,left_wrist_roll,7.5924,47.84,null,null,null
2026-06-16 16:43:48,left_wrist_yaw,0.2023,57.95,null,null,null
2026-06-16 16:43:52,left_elbow,182.1059,51.12,26.66,36.99,39.64
2026-06-16 16:43:52,left_shoulder_j1,10.358,47.97,26.66,36.99,39.64
2026-06-16 16:43:52,left_shoulder_j2,345.568,63.8,26.66,36.99,39.64
2026-06-16 16:43:52,left_upper_arm_twist,38.8719,44.34,26.66,36.99,39.64
2026-06-16 16:43:52,left_wrist_pitch,37.5167,63.59,26.66,36.99,39.64
2026-06-16 16:43:52,left_wrist_roll,2.5148,48.17,26.66,36.99,39.64
2026-06-16 16:43:52,left_wrist_yaw,1.8703,58.0,26.66,36.99,39.64
2026-06-16 16:43:56,left_elbow,1.4589,52.69,null,null,null
2026-06-16 16:43:56,left_shoulder_j1,0.0667,48.04,null,null,null
2026-06-16 16:43:56,left_shoulder_j2,6.6586,66.38,null,null,null
2026-06-16 16:43:56,left_upper_arm_twist,0.3532,44.84,null,null,null
2026-06-16 16:43:56,left_wrist_pitch,0.0833,65.22,null,null,null
2026-06-16 16:43:56,left_wrist_roll,0.1123,48.26,null,null,null
2026-06-16 16:43:56,left_wrist_yaw,0.0233,58.1,null,null,null
2026-06-16 16:44:00,left_elbow,0.3213,52.56,null,null,null
2026-06-16 16:44:00,left_shoulder_j1,0.2696,48.05,null,null,null
2026-06-16 16:44:00,left_shoulder_j2,3.2831,65.91,null,null,null
2026-06-16 16:44:00,left_upper_arm_twist,0.3086,44.76,null,null,null
2026-06-16 16:44:00,left_wrist_pitch,0.0599,65.28,null,null,null
2026-06-16 16:44:00,left_wrist_roll,0.0353,48.25,null,null,null
2026-06-16 16:44:00,left_wrist_yaw,0.0226,58.1,null,null,null
2026-06-16 16:44:04,left_elbow,0.2785,51.76,null,null,null
2026-06-16 16:44:04,left_shoulder_j1,0.121,48.07,null,null,null
2026-06-16 16:44:04,left_shoulder_j2,3.4693,64.19,null,null,null
2026-06-16 16:44:04,left_upper_arm_twist,0.1639,44.42,null,null,null
2026-06-16 16:44:04,left_wrist_pitch,0.0567,64.59,null,null,null
2026-06-16 16:44:04,left_wrist_roll,0.0158,48.18,null,null,null
2026-06-16 16:44:04,left_wrist_yaw,0.0836,58.07,null,null,null
2026-06-16 16:44:08,left_elbow,26.5686,50.77,null,null,null
2026-06-16 16:44:08,left_shoulder_j1,32.3482,48.06,null,null,null
2026-06-16 16:44:08,left_shoulder_j2,125.9109,62.33,null,null,null
2026-06-16 16:44:08,left_upper_arm_twist,41.0981,44.07,null,null,null
2026-06-16 16:44:08,left_wrist_pitch,17.9396,63.88,null,null,null
2026-06-16 16:44:08,left_wrist_roll,2.6282,48.17,null,null,null
2026-06-16 16:44:08,left_wrist_yaw,0.2907,58.04,null,null,null
2026-06-16 16:44:12,left_elbow,4.8313,50.17,null,null,null
2026-06-16 16:44:12,left_shoulder_j1,0.8902,48.2,null,null,null
2026-06-16 16:44:12,left_shoulder_j2,34.1239,62.0,null,null,null
2026-06-16 16:44:12,left_upper_arm_twist,2.0423,44.0,null,null,null
2026-06-16 16:44:12,left_wrist_pitch,1.341,64.01,null,null,null
2026-06-16 16:44:12,left_wrist_roll,0.0901,48.29,null,null,null
2026-06-16 16:44:12,left_wrist_yaw,0.6733,58.05,null,null,null
2026-06-16 16:44:16,left_elbow,289.9382,50.44,null,null,null
2026-06-16 16:44:16,left_shoulder_j1,4.5188,48.24,null,null,null
2026-06-16 16:44:16,left_shoulder_j2,457.7178,62.32,null,null,null
2026-06-16 16:44:16,left_upper_arm_twist,212.6894,44.44,null,null,null
2026-06-16 16:44:16,left_wrist_pitch,35.6754,64.21,null,null,null
2026-06-16 16:44:16,left_wrist_roll,8.2624,48.31,null,null,null
2026-06-16 16:44:16,left_wrist_yaw,8.9777,58.27,null,null,null
2026-06-16 16:44:20,left_elbow,237.3925,52.86,null,null,null
2026-06-16 16:44:20,left_shoulder_j1,1.9432,48.26,null,null,null
2026-06-16 16:44:20,left_shoulder_j2,412.2607,65.29,null,null,null
2026-06-16 16:44:20,left_upper_arm_twist,236.3905,46.8,null,null,null
2026-06-16 16:44:20,left_wrist_pitch,45.8111,65.94,null,null,null
2026-06-16 16:44:20,left_wrist_roll,15.6146,48.93,null,null,null
2026-06-16 16:44:20,left_wrist_yaw,1.4604,58.75,null,null,null
2026-06-16 16:44:24,left_elbow,27.4588,54.2,null,null,null
2026-06-16 16:44:24,left_shoulder_j1,12.0333,48.28,null,null,null
2026-06-16 16:44:24,left_shoulder_j2,191.6676,69.42,null,null,null
2026-06-16 16:44:24,left_upper_arm_twist,11.9158,48.25,null,null,null
2026-06-16 16:44:24,left_wrist_pitch,23.7714,67.96,null,null,null
2026-06-16 16:44:24,left_wrist_roll,1.0031,49.63,null,null,null
2026-06-16 16:44:24,left_wrist_yaw,0.4694,58.92,null,null,null
2026-06-16 16:44:28,left_elbow,0.116,53.95,null,null,null
2026-06-16 16:44:28,left_shoulder_j1,0.2451,48.32,null,null,null
2026-06-16 16:44:28,left_shoulder_j2,10.75,70.01,null,null,null
2026-06-16 16:44:28,left_upper_arm_twist,0.1433,48.28,null,null,null
2026-06-16 16:44:28,left_wrist_pitch,0.0872,68.49,null,null,null
2026-06-16 16:44:28,left_wrist_roll,0.0427,49.66,null,null,null
2026-06-16 16:44:28,left_wrist_yaw,0.0414,58.89,null,null,null
2026-06-16 16:44:32,left_elbow,0.3941,53.2,null,null,null
2026-06-16 16:44:32,left_shoulder_j1,0.1175,48.31,null,null,null
2026-06-16 16:44:32,left_shoulder_j2,3.982,68.98,null,null,null
2026-06-16 16:44:32,left_upper_arm_twist,0.0603,47.93,null,null,null
2026-06-16 16:44:32,left_wrist_pitch,0.0623,67.98,null,null,null
2026-06-16 16:44:32,left_wrist_roll,0.038,49.53,null,null,null
2026-06-16 16:44:32,left_wrist_yaw,0.0096,58.81,null,null,null
2026-06-16 16:44:36,left_elbow,0.3133,52.31,null,null,null
2026-06-16 16:44:36,left_shoulder_j1,0.9632,48.29,null,null,null
2026-06-16 16:44:36,left_shoulder_j2,1.6069,67.36,null,null,null
2026-06-16 16:44:36,left_upper_arm_twist,0.226,47.42,null,null,null
2026-06-16 16:44:36,left_wrist_pitch,0.084,67.08,null,null,null
2026-06-16 16:44:36,left_wrist_roll,0.1246,49.37,null,null,null
2026-06-16 16:44:36,left_wrist_yaw,0.0368,58.73,null,null,null
2026-06-16 16:44:40,left_elbow,39.6888,51.32,null,null,null
2026-06-16 16:44:40,left_shoulder_j1,43.5716,48.32,null,null,null
2026-06-16 16:44:40,left_shoulder_j2,48.1482,65.36,null,null,null
2026-06-16 16:44:40,left_upper_arm_twist,50.6751,46.8,null,null,null
2026-06-16 16:44:40,left_wrist_pitch,32.2699,66.23,null,null,null
2026-06-16 16:44:40,left_wrist_roll,4.3238,49.2,null,null,null
2026-06-16 16:44:40,left_wrist_yaw,1.7969,58.65,null,null,null
2026-06-16 16:44:44,left_elbow,11.9652,50.72,null,null,null
2026-06-16 16:44:44,left_shoulder_j1,2.3513,48.49,null,null,null
2026-06-16 16:44:44,left_shoulder_j2,10.2338,63.81,null,null,null
2026-06-16 16:44:44,left_upper_arm_twist,2.4256,46.5,null,null,null
2026-06-16 16:44:44,left_wrist_pitch,3.6199,66.96,null,null,null
2026-06-16 16:44:44,left_wrist_roll,0.2,49.22,null,null,null
2026-06-16 16:44:44,left_wrist_yaw,0.1586,58.71,null,null,null
2026-06-16 16:44:48,left_elbow,41.493,50.28,null,null,null
2026-06-16 16:44:48,left_shoulder_j1,25.4779,48.54,null,null,null
2026-06-16 16:44:48,left_shoulder_j2,171.6784,62.6,null,null,null
2026-06-16 16:44:48,left_upper_arm_twist,35.5942,46.15,null,null,null
2026-06-16 16:44:48,left_wrist_pitch,25.1625,66.84,null,null,null
2026-06-16 16:44:48,left_wrist_roll,0.6117,49.17,null,null,null
2026-06-16 16:44:48,left_wrist_yaw,0.1028,58.68,null,null,null
2026-06-16 16:44:52,left_elbow,8.5991,50.22,26.92,37.12,39.74
2026-06-16 16:44:52,left_shoulder_j1,2.1774,48.62,26.92,37.12,39.74
2026-06-16 16:44:52,left_shoulder_j2,21.8716,62.14,26.92,37.12,39.74
2026-06-16 16:44:52,left_upper_arm_twist,1.3405,45.87,26.92,37.12,39.74
2026-06-16 16:44:52,left_wrist_pitch,0.9484,66.76,26.92,37.12,39.74
2026-06-16 16:44:52,left_wrist_roll,0.065,49.11,26.92,37.12,39.74
2026-06-16 16:44:52,left_wrist_yaw,0.0363,58.64,26.92,37.12,39.74
2026-06-16 16:44:56,left_elbow,66.3646,49.87,null,null,null
2026-06-16 16:44:56,left_shoulder_j1,2.8328,48.63,null,null,null
2026-06-16 16:44:56,left_shoulder_j2,239.1407,61.33,null,null,null
2026-06-16 16:44:56,left_upper_arm_twist,90.8036,45.52,null,null,null
2026-06-16 16:44:56,left_wrist_pitch,19.1181,66.34,null,null,null
2026-06-16 16:44:56,left_wrist_roll,0.6358,49.0,null,null,null
2026-06-16 16:44:56,left_wrist_yaw,7.5692,58.61,null,null,null
2026-06-16 16:45:00,left_elbow,154.4006,50.34,null,null,null
2026-06-16 16:45:00,left_shoulder_j1,10.772,48.62,null,null,null
2026-06-16 16:45:00,left_shoulder_j2,457.1597,62.48,null,null,null
2026-06-16 16:45:00,left_upper_arm_twist,321.5268,46.78,null,null,null
2026-06-16 16:45:00,left_wrist_pitch,42.5768,67.21,null,null,null
2026-06-16 16:45:00,left_wrist_roll,17.6395,49.16,null,null,null
2026-06-16 16:45:00,left_wrist_yaw,2.2563,59.05,null,null,null
2026-06-16 16:45:04,left_elbow,170.7646,51.63,null,null,null
2026-06-16 16:45:04,left_shoulder_j1,4.478,48.6,null,null,null
2026-06-16 16:45:04,left_shoulder_j2,457.3152,66.19,null,null,null
2026-06-16 16:45:04,left_upper_arm_twist,255.6994,49.65,null,null,null
2026-06-16 16:45:04,left_wrist_pitch,47.5085,69.04,null,null,null
2026-06-16 16:45:04,left_wrist_roll,7.1595,50.02,null,null,null
2026-06-16 16:45:04,left_wrist_yaw,0.5446,59.38,null,null,null
2026-06-16 16:45:08,left_elbow,10.4127,52.28,null,null,null
2026-06-16 16:45:08,left_shoulder_j1,4.8443,48.63,null,null,null
2026-06-16 16:45:08,left_shoulder_j2,89.8139,69.09,null,null,null
2026-06-16 16:45:08,left_upper_arm_twist,6.6702,50.62,null,null,null
2026-06-16 16:45:08,left_wrist_pitch,5.0313,70.71,null,null,null
2026-06-16 16:45:08,left_wrist_roll,0.2405,50.57,null,null,null
2026-06-16 16:45:08,left_wrist_yaw,0.1823,59.43,null,null,null
2026-06-16 16:45:12,left_elbow,0.142,52.07,null,null,null
2026-06-16 16:45:12,left_shoulder_j1,0.196,48.67,null,null,null
2026-06-16 16:45:12,left_shoulder_j2,1.3478,69.26,null,null,null
2026-06-16 16:45:12,left_upper_arm_twist,0.2181,50.63,null,null,null
2026-06-16 16:45:12,left_wrist_pitch,0.05,70.85,null,null,null
2026-06-16 16:45:12,left_wrist_roll,0.1723,50.61,null,null,null
2026-06-16 16:45:12,left_wrist_yaw,0.0466,59.38,null,null,null
2026-06-16 16:45:16,left_elbow,0.1251,51.43,null,null,null
2026-06-16 16:45:16,left_shoulder_j1,0.0502,48.65,null,null,null
2026-06-16 16:45:16,left_shoulder_j2,3.5971,68.41,null,null,null
2026-06-16 16:45:16,left_upper_arm_twist,0.2028,50.2,null,null,null
2026-06-16 16:45:16,left_wrist_pitch,0.0474,70.21,null,null,null
2026-06-16 16:45:16,left_wrist_roll,0.0566,50.46,null,null,null
2026-06-16 16:45:16,left_wrist_yaw,0.0344,59.28,null,null,null
2026-06-16 16:45:20,left_elbow,0.049,50.71,null,null,null
2026-06-16 16:45:20,left_shoulder_j1,0.0139,48.52,null,null,null
2026-06-16 16:45:20,left_shoulder_j2,3.0469,67.03,null,null,null
2026-06-16 16:45:20,left_upper_arm_twist,0.0714,49.57,null,null,null
2026-06-16 16:45:20,left_wrist_pitch,0.0019,69.16,null,null,null
2026-06-16 16:45:20,left_wrist_roll,0.0016,50.24,null,null,null
2026-06-16 16:45:20,left_wrist_yaw,0.0158,59.19,null,null,null
2026-06-16 16:45:24,left_elbow,0.0078,50.08,null,null,null
2026-06-16 16:45:24,left_shoulder_j1,0.0072,48.46,null,null,null
2026-06-16 16:45:24,left_shoulder_j2,2.9603,65.66,null,null,null
2026-06-16 16:45:24,left_upper_arm_twist,0.0675,48.95,null,null,null
2026-06-16 16:45:24,left_wrist_pitch,0.0012,68.17,null,null,null
2026-06-16 16:45:24,left_wrist_roll,0.0015,50.04,null,null,null
2026-06-16 16:45:24,left_wrist_yaw,0.0045,59.12,null,null,null
2026-06-16 16:45:28,left_elbow,0.0371,49.55,null,null,null
2026-06-16 16:45:28,left_shoulder_j1,0.0424,48.5,null,null,null
2026-06-16 16:45:28,left_shoulder_j2,2.7291,64.42,null,null,null
2026-06-16 16:45:28,left_upper_arm_twist,0.1172,48.39,null,null,null
2026-06-16 16:45:28,left_wrist_pitch,0.0587,67.29,null,null,null
2026-06-16 16:45:28,left_wrist_roll,0.0352,49.86,null,null,null
2026-06-16 16:45:28,left_wrist_yaw,0.045,59.06,null,null,null
2026-06-16 16:45:32,left_elbow,3.7043,49.01,null,null,null
2026-06-16 16:45:32,left_shoulder_j1,1.7449,48.57,null,null,null
2026-06-16 16:45:32,left_shoulder_j2,3.3338,63.1,null,null,null
2026-06-16 16:45:32,left_upper_arm_twist,1.1553,47.8,null,null,null
2026-06-16 16:45:32,left_wrist_pitch,0.0612,66.35,null,null,null
2026-06-16 16:45:32,left_wrist_roll,0.1558,49.69,null,null,null
2026-06-16 16:45:32,left_wrist_yaw,0.1521,59.01,null,null,null
2026-06-16 16:45:36,left_elbow,11.463,48.55,null,null,null
2026-06-16 16:45:36,left_shoulder_j1,19.5124,48.54,null,null,null
2026-06-16 16:45:36,left_shoulder_j2,48.3598,61.91,null,null,null
2026-06-16 16:45:36,left_upper_arm_twist,27.9314,47.29,null,null,null
2026-06-16 16:45:36,left_wrist_pitch,15.1159,65.65,null,null,null
2026-06-16 16:45:36,left_wrist_roll,1.2443,49.54,null,null,null
2026-06-16 16:45:36,left_wrist_yaw,0.2692,58.98,null,null,null
2026-06-16 16:45:40,left_elbow,68.4049,48.34,null,null,null
2026-06-16 16:45:40,left_shoulder_j1,0.54,48.59,null,null,null
2026-06-16 16:45:40,left_shoulder_j2,117.0187,61.23,null,null,null
2026-06-16 16:45:40,left_upper_arm_twist,22.6155,47.06,null,null,null
2026-06-16 16:45:40,left_wrist_pitch,9.0587,65.75,null,null,null
2026-06-16 16:45:40,left_wrist_roll,0.0422,49.56,null,null,null
2026-06-16 16:45:40,left_wrist_yaw,0.0796,59.0,null,null,null
2026-06-16 16:45:44,left_elbow,246.38,49.37,null,null,null
2026-06-16 16:45:44,left_shoulder_j1,0.5758,48.62,null,null,null
2026-06-16 16:45:44,left_shoulder_j2,457.7062,62.26,null,null,null
2026-06-16 16:45:44,left_upper_arm_twist,356.1986,47.61,null,null,null
2026-06-16 16:45:44,left_wrist_pitch,38.9496,66.09,null,null,null
2026-06-16 16:45:44,left_wrist_roll,5.3625,49.63,null,null,null
2026-06-16 16:45:44,left_wrist_yaw,0.6489,59.02,null,null,null
2026-06-16 16:45:48,left_elbow,111.8726,51.07,null,null,null
2026-06-16 16:45:48,left_shoulder_j1,1.7965,48.64,null,null,null
2026-06-16 16:45:48,left_shoulder_j2,457.6168,65.29,null,null,null
2026-06-16 16:45:48,left_upper_arm_twist,339.6814,51.02,null,null,null
2026-06-16 16:45:48,left_wrist_pitch,47.9315,68.04,null,null,null
2026-06-16 16:45:48,left_wrist_roll,27.6097,50.73,null,null,null
2026-06-16 16:45:48,left_wrist_yaw,2.0233,59.16,null,null,null
2026-06-16 16:45:52,left_elbow,18.2876,52.25,null,null,null
2026-06-16 16:45:52,left_shoulder_j1,3.8066,48.63,null,null,null
2026-06-16 16:45:52,left_shoulder_j2,115.8174,68.63,null,null,null
2026-06-16 16:45:52,left_upper_arm_twist,59.9882,54.25,null,null,null
2026-06-16 16:45:52,left_wrist_pitch,12.5513,70.45,null,null,null
2026-06-16 16:45:52,left_wrist_roll,7.5605,51.55,null,null,null
2026-06-16 16:45:52,left_wrist_yaw,0.4983,59.32,null,null,null
2026-06-16 16:45:56,left_elbow,0.1382,52.22,26.82,37.18,39.89
2026-06-16 16:45:56,left_shoulder_j1,0.2902,48.65,26.82,37.18,39.89
2026-06-16 16:45:56,left_shoulder_j2,2.3441,68.9,26.82,37.18,39.89
2026-06-16 16:45:56,left_upper_arm_twist,0.1503,54.61,26.82,37.18,39.89
2026-06-16 16:45:56,left_wrist_pitch,0.0118,70.53,26.82,37.18,39.89
2026-06-16 16:45:56,left_wrist_roll,0.0211,51.58,26.82,37.18,39.89
2026-06-16 16:45:56,left_wrist_yaw,0.0589,59.34,26.82,37.18,39.89
2026-06-16 16:46:00,left_elbow,0.1521,51.7,null,null,null
2026-06-16 16:46:00,left_shoulder_j1,0.2131,48.64,null,null,null
2026-06-16 16:46:00,left_shoulder_j2,3.5123,68.07,null,null,null
2026-06-16 16:46:00,left_upper_arm_twist,0.2383,54.05,null,null,null
2026-06-16 16:46:00,left_wrist_pitch,0.0489,69.79,null,null,null
2026-06-16 16:46:00,left_wrist_roll,0.0188,51.33,null,null,null
2026-06-16 16:46:00,left_wrist_yaw,0.0607,59.31,null,null,null
2026-06-16 16:46:04,left_elbow,0.4014,51.14,null,null,null
2026-06-16 16:46:04,left_shoulder_j1,0.1492,48.64,null,null,null
2026-06-16 16:46:04,left_shoulder_j2,5.5885,67.01,null,null,null
2026-06-16 16:46:04,left_upper_arm_twist,0.4965,53.26,null,null,null
2026-06-16 16:46:04,left_wrist_pitch,0.2021,68.98,null,null,null
2026-06-16 16:46:04,left_wrist_roll,0.125,51.08,null,null,null
2026-06-16 16:46:04,left_wrist_yaw,0.1303,59.28,null,null,null
2026-06-16 16:46:08,left_elbow,9.51,50.59,null,null,null
2026-06-16 16:46:08,left_shoulder_j1,6.6481,48.63,null,null,null
